,USD,JPY,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,BGN,TRY,HRK,RUB,CNY,IDR,MYR,PHP,THB,RON,BRL,MXN,INR,ILS,date
2263,1.1922,141.94,0.5752,28.84,7.46,15.6466,0.69015,261.44,3.4528,0.6961,0.4293,3.9306,,9.3786,239.56,37.63,1.5686,85.82,7.9755,,1.6284,1.3841,9.2512,1169.25,1.8584,1.9402,7.4575,1.9558,1.6055,7.3148,33.425,9.5976,11021.89,4.4338,61.088,46.707,3.51,,,,,2006-03-13
2264,1.1948,141.31,0.5752,28.795,7.4609,15.6466,0.68855,263.92,3.4528,0.696,0.4293,3.928,,9.382,239.56,37.6,1.5671,84.08,7.96,,1.6301,1.3864,9.2699,1167.32,1.8784,1.9414,7.5047,1.9558,1.611,7.3245,33.478,9.6152,10953.93,4.4381,61.114,46.836,3.5449,,,,,2006-03-14
2265,1.2026,141.31,0.5753,28.745,7.4618,15.6466,0.6892,262.43,3.4528,0.696,0.4293,3.8865,,9.3875,239.55,37.508,1.5653,84.25,7.968,,1.6277,1.3885,9.331,1172.41,1.8681,1.9481,7.4645,1.9558,1.6025,7.3275,33.463,9.6675,10997.78,4.4556,61.381,47.102,3.5178,,,,,2006-03-15
2266,1.2069,142.06,0.5753,28.738,7.4616,15.6466,0.69085,261.74,3.4528,0.696,0.4293,3.8932,,9.3637,239.53,37.495,1.5674,83.83,7.9995,,1.6389,1.399,9.3628,1176.85,1.8887,1.9552,7.5193,1.9558,1.614,7.34,33.545,9.6974,11067.27,4.471,61.697,47.176,3.521,,,,,2006-03-16
2267,1.2185,141.47,0.5753,28.543,7.4616,15.6466,0.6945,259.15,3.4528,0.6961,0.4293,3.8367,,9.3396,239.53,37.33,1.5735,83.98,7.9765,,1.6669,1.4072,9.4529,1183.47,1.9215,1.9696,7.541,1.9558,1.6131,7.3575,33.712,9.7828,11148.67,4.5139,62.168,47.491,3.505,,,,,2006-03-17
2268,1.2185,141.47,0.5753,28.543,7.4616,15.6466,0.6945,259.15,3.4528,0.6961,0.4293,3.8367,,9.3396,239.53,37.33,1.5735,83.98,7.9765,,1.6669,1.4072,9.4529,1183.47,1.9215,1.9696,7.541,1.9558,1.6131,7.3575,33.712,9.7828,11148.67,4.5139,62.168,47.491,3.505,,,,,2006-03-18
2269,1.2185,141.47,0.5753,28.543,7.4616,15.6466,0.6945,259.15,3.4528,0.6961,0.4293,3.8367,,9.3396,239.53,37.33,1.5735,83.98,7.9765,,1.6669,1.4072,9.4529,1183.47,1.9215,1.9696,7.541,1.9558,1.6131,7.3575,33.712,9.7828,11148.67,4.5139,62.168,47.491,3.505,,,,,2006-03-19
2270,1.2174,141.07,0.5754,28.59,7.462,15.6466,0.6937,261.58,3.4528,0.696,0.4293,3.8853,,9.334,239.54,37.398,1.5717,84.7,7.9535,,1.6921,1.4213,9.4456,1177.29,1.9453,1.9646,7.6354,1.9558,1.621,7.3548,33.676,9.7696,11136.78,4.5019,62.087,47.085,3.5075,,,,,2006-03-20
2271,1.2144,141.61,0.5756,28.578,7.4628,15.6466,0.6942,263.81,3.4528,0.696,0.4293,3.8964,,9.373,239.57,37.473,1.5738,85.18,7.953,,1.6903,1.4143,9.4234,1175.96,1.9489,1.9635,7.6617,1.9558,1.626,7.353,33.641,9.7482,11069.26,4.4884,62.08,47.131,3.5147,,,,,2006-03-21
2272,1.2069,141.34,0.5756,28.67,7.4617,15.6466,0.6914,266.0,3.4528,0.6961,0.4293,3.9133,,9.3775,239.54,37.66,1.5736,86.51,7.9435,,1.6859,1.4139,9.3656,1175.04,1.9425,1.9515,7.6858,1.9558,1.6255,7.3405,33.527,9.6921,10969.51,4.4547,61.697,47.041,3.5325,,,,,2006-03-22
2273,1.2055,141.12,0.5757,28.683,7.4614,15.6466,0.69175,263.0,3.4528,0.696,0.4293,3.8805,,9.3525,239.6,37.438,1.577,86.06,7.967,,1.6783,1.4049,9.354,1175.97,1.9183,1.949,7.5537,1.9558,1.6107,7.3398,33.476,9.6797,10867.58,4.4489,61.649,47.075,3.5076,,,,,2006-03-23
2274,1.1969,141.52,0.5757,28.7,7.461,15.6466,0.6908,264.48,3.4528,0.6961,0.4293,3.9075,,9.373,239.56,37.583,1.5763,87.8,7.969,,1.6894,1.3995,9.2875,1172.42,1.9571,1.94,7.5827,1.9558,1.6149,7.325,33.336,9.6157,10915.73,4.4243,61.281,46.765,3.5107,,,,,2006-03-24
2275,1.1969,141.52,0.5757,28.7,7.461,15.6466,0.6908,264.48,3.4528,0.6961,0.4293,3.9075,,9.373,239.56,37.583,1.5763,87.8,7.969,,1.6894,1.3995,9.2875,1172.42,1.9571,1.94,7.5827,1.9558,1.6149,7.325,33.336,9.6157,10915.73,4.4243,61.281,46.765,3.5107,,,,,2006-03-25
2276,1.1969,141.52,0.5757,28.7,7.461,15.6466,0.6908,264.48,3.4528,0.6961,0.4293,3.9075,,9.373,239.56,37.583,1.5763,87.8,7.969,,1.6894,1.3995,9.2875,1172.42,1.9571,1.94,7.5827,1.9558,1.6149,7.325,33.336,9.6157,10915.73,4.4243,61.281,46.765,3.5107,,,,,2006-03-26
2277,1.2025,140.15,0.5759,28.67,7.4617,15.6466,0.6883,264.18,3.4528,0.696,0.4293,3.9048,,9.355,239.59,37.565,1.5733,86.84,7.967,,1.6999,1.41,9.3312,1173.22,1.9753,1.946,7.5168,1.9558,1.616,7.328,33.415,9.6495,10876.61,4.4432,61.496,46.807,3.5112,,,,,2006-03-27
2278,1.2084,141.09,0.5759,28.733,7.4616,15.6466,0.6907,266.36,3.4528,0.6961,0.4293,3.939,,9.3677,239.59,37.74,1.5715,86.56,7.9385,,1.6992,1.408,9.3768,1180.3,1.979,1.9542,7.589,1.9558,1.64,7.325,33.507,9.6928,10939.65,4.465,61.81,46.952,3.5251,,,,,2006-03-28
2279,1.2012,141.58,0.576,28.728,7.4617,15.6466,0.69185,267.3,3.4528,0.696,0.4293,3.9595,,9.4148,239.6,37.85,1.5742,86.11,7.945,,1.706,1.4098,9.3218,1171.35,1.9914,1.9476,7.6146,1.9558,1.6365,7.322,33.396,9.6432,10990.98,4.4396,61.598,46.789,3.5259,,,,,2006-03-29
2280,1.2096,141.9,0.576,28.615,7.4618,15.6466,0.6946,265.4,3.4528,0.696,0.4293,3.9262,,9.4163,239.61,37.67,1.5746,85.14,7.977,,1.6962,1.4108,9.387,1180.69,1.984,1.9589,7.5324,1.9558,1.6285,7.3308,33.559,9.7095,11049.7,4.4643,61.992,46.991,3.5201,,,,,2006-03-30
2281,1.2104,142.42,0.576,28.595,7.4624,15.6466,0.6964,265.74,3.4528,0.6961,0.4293,3.9425,,9.4315,239.56,37.63,1.5801,86.06,7.9675,,1.6997,1.4084,9.3923,1176.09,1.9774,1.9582,7.5066,1.9558,1.6323,7.342,33.546,9.7038,10972.28,4.458,61.888,47.008,3.5198,,,,,2006-03-31
2282,1.2104,142.42,0.576,28.595,7.4624,15.6466,0.6964,265.74,3.4528,0.6961,0.4293,3.9425,,9.4315,239.56,37.63,1.5801,86.06,7.9675,,1.6997,1.4084,9.3923,1176.09,1.9774,1.9582,7.5066,1.9558,1.6323,7.342,33.546,9.7038,10972.28,4.458,61.888,47.008,3.5198,,,,,2006-04-01
2283,1.2104,142.42,0.576,28.595,7.4624,15.6466,0.6964,265.74,3.4528,0.6961,0.4293,3.9425,,9.4315,239.56,37.63,1.5801,86.06,7.9675,,1.6997,1.4084,9.3923,1176.09,1.9774,1.9582,7.5066,1.9558,1.6323,7.342,33.546,9.7038,10972.28,4.458,61.888,47.008,3.5198,,,,,2006-04-02
2284,1.2063,142.77,0.576,28.429,7.4623,15.6466,0.6977,263.23,3.4528,0.6961,0.4293,3.9143,,9.4195,239.59,37.49,1.5802,87.73,7.9165,,1.6828,1.4172,9.3611,1171.08,1.9628,1.9499,7.4387,1.9558,1.6245,7.336,33.489,9.6757,10889.87,4.441,61.618,46.867,3.5158,,,,,2006-04-03
2285,1.2217,143.69,0.576,28.513,7.4628,15.6466,0.69835,264.61,3.4528,0.696,0.4293,3.9483,,9.382,239.62,37.515,1.5804,88.04,7.884,,1.6951,1.4281,9.4804,1175.89,2.007,1.9691,7.395,1.9558,1.632,7.3285,33.747,9.7973,10983.08,4.4946,62.331,47.233,3.5182,,,,,2006-04-04
2286,1.2262,144.16,0.576,28.568,7.4629,15.6466,0.7006,266.23,3.4528,0.696,0.4293,3.9733,,9.3584,239.62,37.519,1.5791,88.9,7.8865,,1.6921,1.424,9.5145,1173.9,2.0012,1.9722,7.4194,1.9558,1.6378,7.335,33.795,9.8238,11054.19,4.5026,62.64,46.978,3.5172,,,,,2006-04-05
2287,1.2312,144.81,0.576,28.55,7.4631,15.6466,0.70055,268.02,3.4528,0.696,0.4293,3.9716,,9.322,239.63,37.48,1.5793,89.53,7.892,,1.6799,1.4225,9.5529,1172.1,1.9998,1.9746,7.4308,1.9558,1.6489,7.328,33.858,9.8617,11086.96,4.5148,62.902,46.976,3.5162,,,,,2006-04-06
2288,1.2179,143.57,0.576,28.51,7.4633,15.6466,0.69645,267.07,3.4528,0.696,0.4293,3.962,,9.3415,239.63,37.41,1.5757,88.45,7.876,,1.6653,1.3975,9.4469,1160.66,1.9828,1.955,7.3966,1.9558,1.626,7.329,33.654,9.759,10948.92,4.4673,62.253,46.436,3.509,,,,,2006-04-07
2289,1.2179,143.57,0.576,28.51,7.4633,15.6466,0.69645,267.07,3.4528,0.696,0.4293,3.962,,9.3415,239.63,37.41,1.5757,88.45,7.876,,1.6653,1.3975,9.4469,1160.66,1.9828,1.955,7.3966,1.9558,1.626,7.329,33.654,9.759,10948.92,4.4673,62.253,46.436,3.509,,,,,2006-04-08
2290,1.2179,143.57,0.576,28.51,7.4633,15.6466,0.69645,267.07,3.4528,0.696,0.4293,3.962,,9.3415,239.63,37.41,1.5757,88.45,7.876,,1.6653,1.3975,9.4469,1160.66,1.9828,1.955,7.3966,1.9558,1.626,7.329,33.654,9.759,10948.92,4.4673,62.253,46.436,3.509,,,,,2006-04-09
2291,1.2099,143.22,0.5762,28.623,7.4619,15.6466,0.6938,267.28,3.4528,0.6961,0.4293,3.974,,9.3669,239.63,37.55,1.5756,88.93,7.8575,,1.6616,1.3878,9.3856,1155.45,1.9904,1.9436,7.4351,1.9558,1.6275,7.3245,33.538,9.684,10867.93,4.4385,61.947,46.144,3.5006,,,,,2006-04-10
2292,1.2105,143.73,0.5764,28.55,7.4627,15.6466,0.6939,264.96,3.4528,0.696,0.4293,3.934,,9.3345,239.58,37.365,1.5776,89.74,7.8225,,1.656,1.3864,9.3924,1155.79,1.9855,1.9554,7.4358,1.9558,1.621,7.3249,33.542,9.6973,10888.45,4.4407,61.99,46.082,3.4912,,,,,2006-04-11
2293,1.2125,143.22,0.5764,28.572,7.4624,15.6466,0.69165,265.21,3.4528,0.6961,0.4293,3.9254,,9.3285,239.61,37.385,1.5727,92.37,7.8263,,1.6582,1.3883,9.4062,1165.21,1.972,1.9549,7.4335,1.9558,1.6275,7.3115,33.576,9.7146,10921.59,4.4535,62.177,46.235,3.4896,,,,,2006-04-12
2294,1.2094,143.48,0.5764,28.645,7.4624,15.6466,0.6903,267.73,3.4528,0.6961,0.4293,3.9476,,9.326,239.61,37.49,1.5705,92.25,7.8562,,1.6634,1.3885,9.3822,1162.96,1.9605,1.9444,7.4242,1.9558,1.635,7.3075,33.516,9.7052,10869.48,4.4397,61.982,46.127,3.4904,,,,,2006-04-13
2295,1.2094,143.48,0.5764,28.645,7.4624,15.6466,0.6903,267.73,3.4528,0.6961,0.4293,3.9476,,9.326,239.61,37.49,1.5705,92.25,7.8562,,1.6634,1.3885,9.3822,1162.96,1.9605,1.9444,7.4242,1.9558,1.635,7.3075,33.516,9.7052,10869.48,4.4397,61.982,46.127,3.4904,,,,,2006-04-14
2296,1.2094,143.48,0.5764,28.645,7.4624,15.6466,0.6903,267.73,3.4528,0.6961,0.4293,3.9476,,9.326,239.61,37.49,1.5705,92.25,7.8562,,1.6634,1.3885,9.3822,1162.96,1.9605,1.9444,7.4242,1.9558,1.635,7.3075,33.516,9.7052,10869.48,4.4397,61.982,46.127,3.4904,,,,,2006-04-15
2297,1.2094,143.48,0.5764,28.645,7.4624,15.6466,0.6903,267.73,3.4528,0.6961,0.4293,3.9476,,9.326,239.61,37.49,1.5705,92.25,7.8562,,1.6634,1.3885,9.3822,1162.96,1.9605,1.9444,7.4242,1.9558,1.635,7.3075,33.516,9.7052,10869.48,4.4397,61.982,46.127,3.4904,,,,,2006-04-16
2298,1.2094,143.48,0.5764,28.645,7.4624,15.6466,0.6903,267.73,3.4528,0.6961,0.4293,3.9476,,9.326,239.61,37.49,1.5705,92.25,7.8562,,1.6634,1.3885,9.3822,1162.96,1.9605,1.9444,7.4242,1.9558,1.635,7.3075,33.516,9.7052,10869.48,4.4397,61.982,46.127,3.4904,,,,,2006-04-17
2299,1.2252,144.53,0.5762,28.565,7.4621,15.6466,0.6915,266.67,3.4528,0.696,0.4293,3.9268,,9.3068,239.6,37.48,1.5645,93.15,7.854,,1.66,1.4029,9.5029,1168.6,1.9576,1.9626,7.4234,1.9558,1.6464,7.3048,33.778,9.8188,11005.36,4.5008,63.037,46.482,3.4876,,,,,2006-04-18
2300,1.2346,144.6,0.5761,28.525,7.4609,15.6466,0.69135,264.55,3.4528,0.696,0.4293,3.8977,,9.322,239.59,37.38,1.5688,95.95,7.8105,,1.6596,1.4063,9.5736,1167.38,1.9462,1.9722,7.3624,1.9558,1.643,7.2995,33.911,9.8926,10994.11,4.523,63.347,46.567,3.4802,,,,,2006-04-19
2301,1.2346,145.27,0.5761,28.46,7.4606,15.6466,0.6924,266.23,3.4528,0.696,0.4293,3.8945,,9.2882,239.61,37.235,1.5723,97.51,7.79,,1.6594,1.4039,9.5742,1171.14,1.9535,1.9722,7.386,1.9558,1.6415,7.2975,33.902,9.8924,10969.42,4.5202,63.576,46.608,3.4814,,,,,2006-04-20
2302,1.2315,144.36,0.5761,28.443,7.4615,15.6466,0.69245,265.57,3.4528,0.6961,0.4293,3.8843,,9.308,239.6,37.17,1.5755,95.83,7.843,,1.6623,1.4008,9.5502,1168.08,1.9497,1.9681,7.4321,1.9558,1.634,7.295,33.865,9.8779,10941.88,4.5058,63.656,46.6,3.4609,,,,,2006-04-21
2303,1.2315,144.36,0.5761,28.443,7.4615,15.6466,0.69245,265.57,3.4528,0.6961,0.4293,3.8843,,9.308,239.6,37.17,1.5755,95.83,7.843,,1.6623,1.4008,9.5502,1168.08,1.9497,1.9681,7.4321,1.9558,1.634,7.295,33.865,9.8779,10941.88,4.5058,63.656,46.6,3.4609,,,,,2006-04-22
2304,1.2315,144.36,0.5761,28.443,7.4615,15.6466,0.69245,265.57,3.4528,0.6961,0.4293,3.8843,,9.308,239.6,37.17,1.5755,95.83,7.843,,1.6623,1.4008,9.5502,1168.08,1.9497,1.9681,7.4321,1.9558,1.634,7.295,33.865,9.8779,10941.88,4.5058,63.656,46.6,3.4609,,,,,2006-04-23
2305,1.2365,142.17,0.5761,28.385,7.4608,15.6466,0.6919,262.43,3.4528,0.696,0.4293,3.8587,,9.342,239.61,37.12,1.5712,94.84,7.831,,1.6562,1.4064,9.5872,1161.94,1.9478,1.9612,7.4419,1.9558,1.6385,7.2995,33.94,9.9149,10926.95,4.5114,63.803,46.437,3.4651,,,,,2006-04-24
2306,1.2425,142.11,0.5761,28.395,7.461,15.6466,0.6944,263.45,3.4528,0.6961,0.4293,3.8699,,9.3326,239.58,37.1,1.5733,92.0,7.8475,,1.6636,1.413,9.6338,1174.29,1.9728,1.9722,7.5066,1.9558,1.6437,7.2995,34.025,9.9599,10950.15,4.5252,64.48,46.745,3.457,,,,,2006-04-25
2307,1.2425,142.87,0.5761,28.417,7.4601,15.6466,0.696,265.78,3.4528,0.696,0.4293,3.8873,,9.3135,239.58,37.26,1.5776,92.87,7.797,,1.6623,1.4058,9.6355,1176.09,1.9734,1.974,7.6541,1.9558,1.6505,7.299,34.036,9.9673,10949.53,4.5233,64.486,46.863,3.4747,,,,,2006-04-26
2308,1.2414,142.71,0.5761,28.445,7.4602,15.6466,0.6958,265.38,3.4528,0.6961,0.4293,3.8737,,9.3328,239.58,37.395,1.5814,93.03,7.796,,1.6546,1.4043,9.6267,1173.0,1.9751,1.9702,7.6833,1.9558,1.648,7.2901,34.011,9.9566,10928.04,4.5063,64.218,46.717,3.475,,,,,2006-04-27
2309,1.2537,143.29,0.576,28.42,7.4608,15.6466,0.6942,264.08,3.4528,0.6961,0.4293,3.8747,,9.297,239.61,37.395,1.5713,93.81,7.757,,1.6599,1.4097,9.7204,1182.49,1.9818,1.9853,7.6811,1.9558,1.66,7.2901,34.194,10.0503,11041.34,4.544,64.939,47.045,3.475,,,,,2006-04-28
2310,1.2537,143.29,0.576,28.42,7.4608,15.6466,0.6942,264.08,3.4528,0.6961,0.4293,3.8747,,9.297,239.61,37.395,1.5713,93.81,7.757,,1.6599,1.4097,9.7204,1182.49,1.9818,1.9853,7.6811,1.9558,1.66,7.2901,34.194,10.0503,11041.34,4.544,64.939,47.045,3.475,,,,,2006-04-29
2311,1.2537,143.29,0.576,28.42,7.4608,15.6466,0.6942,264.08,3.4528,0.6961,0.4293,3.8747,,9.297,239.61,37.395,1.5713,93.81,7.757,,1.6599,1.4097,9.7204,1182.49,1.9818,1.9853,7.6811,1.9558,1.66,7.2901,34.194,10.0503,11041.34,4.544,64.939,47.045,3.475,,,,,2006-04-30
2312,1.2537,143.29,0.576,28.42,7.4608,15.6466,0.6942,264.08,3.4528,0.6961,0.4293,3.8747,,9.297,239.61,37.395,1.5713,93.81,7.757,,1.6599,1.4097,9.7204,1182.49,1.9818,1.9853,7.6811,1.9558,1.66,7.2901,34.194,10.0503,11041.34,4.544,64.939,47.045,3.475,,,,,2006-05-01
2313,1.2643,143.48,0.5758,28.415,7.457,15.6466,0.68865,263.24,3.4528,0.6959,0.4293,3.8549,,9.3173,239.61,37.325,1.5622,93.97,7.775,,1.661,1.4005,9.8036,1188.63,1.9813,1.9954,7.6544,1.9558,1.67,7.2949,34.361,10.1353,11103.71,4.5698,65.238,47.569,3.4799,,,,,2006-05-02
2314,1.2622,143.38,0.5752,28.283,7.4571,15.6466,0.6869,260.78,3.4528,0.6961,0.4293,3.815,,9.309,239.58,37.22,1.5623,93.83,7.7615,,1.6417,1.3979,9.7859,1179.27,1.9603,1.9878,7.6644,1.9558,1.6615,7.295,34.34,10.1184,11075.81,4.5546,64.776,47.526,3.4641,,,,,2006-05-03
2315,1.2592,143.62,0.5752,28.338,7.4571,15.6466,0.684,261.07,3.4528,0.6962,0.4293,3.8191,,9.3255,239.59,37.3,1.5616,90.95,7.748,,1.6393,1.4003,9.7623,1183.14,1.9693,1.9893,7.6956,1.9558,1.6675,7.2828,34.28,10.0944,11075.92,4.5476,64.861,47.598,3.4661,,,,,2006-05-04
2316,1.2688,144.51,0.5752,28.292,7.457,15.6466,0.6868,259.8,3.4528,0.696,0.4293,3.8149,,9.322,239.62,37.31,1.5615,91.18,7.767,,1.6482,1.4063,9.8362,1192.16,1.9807,2.0001,7.6782,1.9558,1.6745,7.275,34.412,10.1713,11152.75,4.5753,65.508,48.037,3.4689,,,,,2006-05-05
2317,1.2688,144.51,0.5752,28.292,7.457,15.6466,0.6868,259.8,3.4528,0.696,0.4293,3.8149,,9.322,239.62,37.31,1.5615,91.18,7.767,,1.6482,1.4063,9.8362,1192.16,1.9807,2.0001,7.6782,1.9558,1.6745,7.275,34.412,10.1713,11152.75,4.5753,65.508,48.037,3.4689,,,,,2006-05-06
2318,1.2688,144.51,0.5752,28.292,7.457,15.6466,0.6868,259.8,3.4528,0.696,0.4293,3.8149,,9.322,239.62,37.31,1.5615,91.18,7.767,,1.6482,1.4063,9.8362,1192.16,1.9807,2.0001,7.6782,1.9558,1.6745,7.275,34.412,10.1713,11152.75,4.5753,65.508,48.037,3.4689,,,,,2006-05-07
2319,1.2756,141.88,0.5752,28.238,7.4573,15.6466,0.6846,259.51,3.4528,0.696,0.4293,3.8315,,9.2985,239.63,37.313,1.5581,91.1,7.7865,,1.6515,1.4137,9.8874,1183.5,2.0067,2.0002,7.7081,1.9558,1.6865,7.2748,34.545,10.2137,11142.37,4.5832,65.451,47.822,3.4609,,,,,2006-05-08
2320,1.2697,141.62,0.5751,28.29,7.4574,15.6466,0.6835,260.85,3.4528,0.696,0.4293,3.8427,,9.321,239.63,37.42,1.5582,89.12,7.7995,,1.6515,1.4114,9.8431,1183.36,2.0292,1.9925,7.7222,1.9558,1.7065,7.2795,34.38,10.1659,11097.18,4.5582,65.263,47.787,3.4662,,,,,2006-05-09
2321,1.2779,141.27,0.5751,28.278,7.4578,15.6466,0.6861,260.57,3.4528,0.6962,0.4293,3.8365,,9.3266,239.66,37.483,1.5591,89.94,7.767,,1.6483,1.4047,9.9067,1187.42,2.04,2.0001,7.7278,1.9558,1.7174,7.2745,34.547,10.2293,11145.84,4.5752,65.774,48.068,3.4664,,,,,2006-05-10
2322,1.2716,141.41,0.5751,28.233,7.4571,15.6466,0.6824,260.79,3.4528,0.6963,0.4293,3.823,,9.3379,239.68,37.359,1.5592,89.52,7.761,,1.6484,1.4044,9.8593,1189.71,2.0206,1.9939,7.7495,1.9558,1.7305,7.2715,34.452,10.1807,11101.07,4.553,65.665,48.09,3.4642,,,,,2006-05-11
2323,1.2914,141.56,0.5751,28.263,7.4554,15.6466,0.6808,265.03,3.4528,0.696,0.4293,3.8768,,9.37,239.65,37.573,1.5496,91.23,7.7645,,1.6609,1.4214,10.013,1204.36,2.0525,2.0183,7.9796,1.9558,1.813,7.268,34.765,10.3418,11280.38,4.6239,66.74,48.861,3.4844,,,,,2006-05-12
2324,1.2914,141.56,0.5751,28.263,7.4554,15.6466,0.6808,265.03,3.4528,0.696,0.4293,3.8768,,9.37,239.65,37.573,1.5496,91.23,7.7645,,1.6609,1.4214,10.013,1204.36,2.0525,2.0183,7.9796,1.9558,1.813,7.268,34.765,10.3418,11280.38,4.6239,66.74,48.861,3.4844,,,,,2006-05-13
2325,1.2914,141.56,0.5751,28.263,7.4554,15.6466,0.6808,265.03,3.4528,0.696,0.4293,3.8768,,9.37,239.65,37.573,1.5496,91.23,7.7645,,1.6609,1.4214,10.013,1204.36,2.0525,2.0183,7.9796,1.9558,1.813,7.268,34.765,10.3418,11280.38,4.6239,66.74,48.861,3.4844,,,,,2006-05-14
2326,1.2826,141.32,0.5751,28.42,7.4543,15.6466,0.6812,267.98,3.4528,0.696,0.4293,3.9348,,9.3865,239.62,37.75,1.5509,91.41,7.7885,,1.6791,1.4305,9.9441,1210.13,2.0618,2.0285,8.2308,1.9558,1.8857,7.2665,34.638,10.2585,11710.14,4.6308,67.003,49.036,3.5436,,,,,2006-05-15
2327,1.2817,141.33,0.5751,28.312,7.4558,15.6466,0.6811,262.83,3.4528,0.696,0.4293,3.911,,9.3985,239.65,37.54,1.5525,91.13,7.836,,1.6822,1.4263,9.9375,1211.21,2.0625,2.0218,8.1821,1.9558,1.858,7.2698,34.628,10.2728,11810.87,4.6173,67.11,48.893,3.5209,,,,,2006-05-16
2328,1.2882,140.88,0.5751,28.194,7.4554,15.6466,0.6793,262.69,3.4528,0.696,0.4293,3.8869,,9.3777,239.65,37.513,1.5518,89.89,7.821,,1.671,1.422,9.9883,1206.98,2.0533,2.0214,8.0831,1.9558,1.848,7.2698,34.693,10.3133,11503.63,4.6072,67.07,48.835,3.5078,,,,,2006-05-17
2329,1.277,141.94,0.575,28.375,7.4528,15.6466,0.67755,265.28,3.4528,0.696,0.4293,3.9705,,9.3755,239.62,37.723,1.5493,91.44,7.839,,1.6739,1.4235,9.9022,1209.45,2.0469,2.0187,8.2494,1.9558,1.916,7.2695,34.534,10.239,11729.25,4.6029,67.157,48.77,3.533,,,,,2006-05-18
2330,1.2767,142.64,0.575,28.288,7.4553,15.6466,0.6801,263.65,3.4528,0.6961,0.4293,3.9422,,9.3705,239.61,37.673,1.5561,91.15,7.805,,1.6787,1.4321,9.9014,1208.08,2.0563,2.0264,8.2031,1.9558,1.8878,7.273,34.527,10.2328,11758.41,4.6191,67.205,48.753,3.5215,,,,,2006-05-19
2331,1.2767,142.64,0.575,28.288,7.4553,15.6466,0.6801,263.65,3.4528,0.6961,0.4293,3.9422,,9.3705,239.61,37.673,1.5561,91.15,7.805,,1.6787,1.4321,9.9014,1208.08,2.0563,2.0264,8.2031,1.9558,1.8878,7.273,34.527,10.2328,11758.41,4.6191,67.205,48.753,3.5215,,,,,2006-05-20
2332,1.2767,142.64,0.575,28.288,7.4553,15.6466,0.6801,263.65,3.4528,0.6961,0.4293,3.9422,,9.3705,239.61,37.673,1.5561,91.15,7.805,,1.6787,1.4321,9.9014,1208.08,2.0563,2.0264,8.2031,1.9558,1.8878,7.273,34.527,10.2328,11758.41,4.6191,67.205,48.753,3.5215,,,,,2006-05-21
2333,1.2753,143.55,0.575,28.29,7.4558,15.6466,0.6803,264.3,3.4528,0.696,0.4293,3.9625,,9.3513,239.62,37.75,1.5509,91.74,7.806,,1.6991,1.4352,9.8889,1214.6,2.0648,2.0284,8.4396,1.9558,1.9385,7.271,34.523,10.2312,11892.17,4.6287,67.113,48.966,3.556,,,,,2006-05-22
2334,1.2841,143.04,0.575,28.223,7.4555,15.6466,0.6821,262.23,3.4528,0.696,0.4293,3.9405,,9.3095,239.61,37.765,1.5517,92.92,7.823,,1.6996,1.4327,9.9582,1211.93,2.0609,2.0261,8.3161,1.9558,1.934,7.271,34.65,10.2954,11891.41,4.6427,67.749,49.098,3.5458,,,,,2006-05-23
2335,1.2851,143.86,0.575,28.21,7.4563,15.6466,0.68285,263.33,3.4528,0.696,0.4293,3.9602,,9.3189,239.64,37.85,1.5509,93.34,7.8255,,1.7023,1.4418,9.9667,1220.33,2.05,2.0392,8.5392,1.9558,1.987,7.2668,34.65,10.3104,12054.24,4.681,67.956,49.425,3.5565,,,,,2006-05-24
2336,1.2755,143.08,0.575,28.228,7.4578,15.6466,0.68315,262.45,3.4528,0.696,0.4293,3.9523,,9.3156,239.63,37.9,1.5558,93.07,7.816,,1.6862,1.4235,9.8926,1210.64,1.9929,2.0177,8.4224,1.9558,1.977,7.267,34.514,10.2382,11957.81,4.6522,67.57,48.907,3.5408,,,,,2006-05-25
2337,1.2797,143.5,0.575,28.174,7.458,15.6466,0.685,261.16,3.4528,0.6961,0.4293,3.9319,,9.3065,239.63,37.75,1.5589,92.81,7.823,,1.6884,1.4182,9.9256,1209.96,2.0067,2.0218,8.4031,1.9558,1.9735,7.267,34.57,10.2652,11850.02,4.6613,67.549,48.934,3.525,,,,,2006-05-26
2338,1.2797,143.5,0.575,28.174,7.458,15.6466,0.685,261.16,3.4528,0.6961,0.4293,3.9319,,9.3065,239.63,37.75,1.5589,92.81,7.823,,1.6884,1.4182,9.9256,1209.96,2.0067,2.0218,8.4031,1.9558,1.9735,7.267,34.57,10.2652,11850.02,4.6613,67.549,48.934,3.525,,,,,2006-05-27
2339,1.2797,143.5,0.575,28.174,7.458,15.6466,0.685,261.16,3.4528,0.6961,0.4293,3.9319,,9.3065,239.63,37.75,1.5589,92.81,7.823,,1.6884,1.4182,9.9256,1209.96,2.0067,2.0218,8.4031,1.9558,1.9735,7.267,34.57,10.2652,11850.02,4.6613,67.549,48.934,3.525,,,,,2006-05-28
